1	-5,095	12,788	1,000
2	-2,492	13,068	1,000
3	-1,531	13,074	1,000
4	1,344	12,935	1,000
5	2,154	12,939	1,000
6	4,843	12,823	1,000
7	4,920	3,184	1,000
8	2,693	3,007	1,000
9	0,930	3,004	1,000
10	-1,093	2,996	1,000
11	-2,817	2,996	1,000
12	-5,165	3,148	1,000
13	-4,245	-1,797	2,000
14	-2,218	-3,734	2,000
15	-2,126	-7,222	2,000
16	-2,152	-9,758	2,000
17	-2,221	-13,789	2,000
18	-4,211	-15,043	2,000
19	-6,309	-13,788	2,000
20	-6,235	-9,754	2,000
21	-6,352	-7,226	2,000
22	-6,205	-3,730	2,000
